longitude,latitude,ESU,season
25.207917,-29.04125,Eastern,non-breeding
26.707917,-28.707917,Eastern,non-breeding
26.624583,-28.79125,Eastern,non-breeding
25.04125,-27.957917,Eastern,non-breeding
29.374583,-29.79125,Eastern,non-breeding
28.707917,-27.957917,Eastern,non-breeding
20.207917,-34.207917,Eastern,non-breeding
29.29125,-23.874583,Eastern,non-breeding
29.457917,-27.29125,Eastern,non-breeding
18.624583,-33.29125,Eastern,non-breeding
29.457917,-24.04125,Eastern,non-breeding
29.374583,-23.874583,Eastern,non-breeding
26.54125,-26.457917,Eastern,non-breeding
29.957917,-27.207917,Eastern,non-breeding
24.624583,-32.29125,Eastern,non-breeding
28.624583,-27.457917,Eastern,non-breeding
21.207917,-29.207917,Eastern,non-breeding
22.79125,-33.54125,Eastern,non-breeding
28.457917,-27.54125,Eastern,non-breeding
28.29125,-25.374583,Eastern,non-breeding
26.624583,-27.124583,Eastern,non-breeding
26.207917,-29.29125,Eastern,non-breeding
25.79125,-29.457917,Eastern,non-breeding
26.874583,-29.29125,Eastern,non-breeding
26.79125,-26.957917,Eastern,non-breeding
26.29125,-26.54125,Eastern,non-breeding
29.04125,-24.624583,Eastern,non-breeding
26.707917,-25.54125,Eastern,non-breeding
26.624583,-30.624583,Eastern,non-breeding
27.29125,-28.04125,Eastern,non-breeding
26.707917,-28.957917,Eastern,non-breeding
28.54125,-27.29125,Eastern,non-breeding
22.374583,-27.957917,Eastern,non-breeding
28.207917,-25.54125,Eastern,non-breeding
26.624583,-29.624583,Eastern,non-breeding
28.374583,-25.54125,Eastern,non-breeding
31.874583,-24.207917,Eastern,non-breeding
24.624583,-32.124583,Eastern,non-breeding
29.79125,-23.707917,Eastern,non-breeding
29.54125,-23.624583,Eastern,non-breeding
29.957917,-27.79125,Eastern,non-breeding
24.457917,-32.374583,Eastern,non-breeding
24.374583,-32.04125,Eastern,non-breeding
31.207917,-27.54125,Eastern,non-breeding
25.29125,-28.207917,Eastern,non-breeding
25.457917,-28.207917,Eastern,non-breeding
29.54125,-26.957917,Eastern,non-breeding
26.207917,-25.374583,Eastern,non-breeding
24.624583,-26.54125,Eastern,non-breeding
28.54125,-24.54125,Eastern,non-breeding
29.457917,-23.79125,Eastern,non-breeding
25.707917,-25.54125,Eastern,non-breeding
25.374583,-28.457917,Eastern,non-breeding
25.79125,-28.457917,Eastern,non-breeding
25.957917,-28.54125,Eastern,non-breeding
25.707917,-28.457917,Eastern,non-breeding
29.374583,-27.04125,Eastern,non-breeding
29.457917,-23.957917,Eastern,non-breeding
25.707917,-29.79125,Eastern,non-breeding
25.207917,-29.79125,Eastern,non-breeding
36.457917,-0.207917,Eastern,non-breeding
23.8984,-27.296,Eastern,non-breeding
33.8145,-10.6987,Eastern,non-breeding
24.6321,-30.8989,Eastern,non-breeding
35.0045,-2.99435,Eastern,non-breeding
15.2852,-19.2425,Eastern,non-breeding
34.9972,-3.02012,Eastern,non-breeding
28.5616,-25.2047,Eastern,non-breeding
28.4504,-15.3963,Eastern,non-breeding
35.0889,-19.6646,Eastern,non-breeding
28.812,-26.46,Eastern,non-breeding
25.9708,-29.7122,Eastern,non-breeding
27.4844,-26.5467,Eastern,non-breeding
31.5124,2.33709,Eastern,non-breeding
18.4172,-33.9267,Eastern,non-breeding
13.3144,-19.2689,Eastern,non-breeding
20.0974,-32.2438,Eastern,non-breeding
24.5417,-32.2135,Eastern,non-breeding
31.8949,-27.4111,Eastern,non-breeding
29.9765,-29.2607,Eastern,non-breeding
34.0803,-8.67123,Eastern,non-breeding
32.3906,-28.3273,Eastern,non-breeding
29.3579,-22.2236,Eastern,non-breeding
31.3073,-22.4261,Eastern,non-breeding
36.1211,-4.0216,Eastern,non-breeding
37.207917,-2.624583,Eastern,non-breeding
39.231,6.9933,Eastern,non-breeding
20.565,-34.182,Eastern,non-breeding
37.6125,0.568842,Eastern,non-breeding
39.6063,5.11376,Eastern,non-breeding
28.6215,-26.1066,Eastern,non-breeding
35.7974,-3.45715,Eastern,non-breeding
27.1877,-25.7177,Eastern,non-breeding
18.3825,-34.2607,Eastern,non-breeding
38.9693,-5.511,Eastern,non-breeding
29.4113,-23.9026,Eastern,non-breeding
34.8725,-7.76659,Eastern,non-breeding
29.1286,-28.2713,Eastern,non-breeding
29.3834,-28.3769,Eastern,non-breeding
28.4623,-25.9962,Eastern,non-breeding
23.9426,-26.8498,Eastern,non-breeding
34.3536,-2.15552,Eastern,non-breeding
25.3475,-31.0473,Eastern,non-breeding
18.4315,-33.9142,Eastern,non-breeding
19.1392,-33.2904,Eastern,non-breeding
31.7774,-24.3942,Eastern,non-breeding
23.505,-30.5892,Eastern,non-breeding
34.8049,-2.4557,Eastern,non-breeding
35.8691,-3.95134,Eastern,non-breeding
35.3368,-1.52194,Eastern,non-breeding
38.4825,7.09145,Eastern,non-breeding
25.7101,-25.5606,Eastern,non-breeding
25.8311,-25.4595,Eastern,non-breeding
34.3745,-18.9459,Eastern,non-breeding
35.5641,-3.17343,Eastern,non-breeding
31.0197,-25.0322,Eastern,non-breeding
33.7885,-13.9762,Eastern,non-breeding
37.0085,-1.44023,Eastern,non-breeding
34.1146,3.55068,Eastern,non-breeding
33.7404,3.66913,Eastern,non-breeding
32.478,0.061798,Eastern,non-breeding
35.099,-2.54739,Eastern,non-breeding
35.29125,-1.374583,Eastern,non-breeding
37.124583,-1.04125,Eastern,non-breeding
37.457917,0.20875,Eastern,non-breeding
37.457917,0.292083,Eastern,non-breeding
37.495936,0.220125,Eastern,non-breeding
38.199602,-3.55756,Eastern,non-breeding
37.472585,0.257978,Eastern,non-breeding
18.7657,-33.4939,Eastern,non-breeding
31.909962,-25.022268,Eastern,non-breeding
35.2467,-1.83516,Eastern,non-breeding
25.1848,-20.4968,Eastern,non-breeding
35.7463,-3.6687,Eastern,non-breeding
35.2311,-1.46111,Eastern,non-breeding
20.081,-33.9177,Eastern,non-breeding
24.808,-28.619,Eastern,non-breeding
25.4025,-27.7025,Eastern,non-breeding
25.9586,-27.2019,Eastern,non-breeding
25.3298,-27.7446,Eastern,non-breeding
25.5106,-27.7031,Eastern,non-breeding
39.3146,4.8641,Eastern,non-breeding
38.7577,-3.19125,Eastern,non-breeding
26.0532,-28.8368,Eastern,non-breeding
27.5765,-26.78,Eastern,non-breeding
31.9118,-25.1163,Eastern,non-breeding
39.5475,9.74577,Eastern,non-breeding
28.833,-25.1439,Eastern,non-breeding
29.1065,-25.4612,Eastern,non-breeding
25.4546,-27.7166,Eastern,non-breeding
36.9769,-2.86323,Eastern,non-breeding
36.3984,-0.765587,Eastern,non-breeding
22.5577,-32.2192,Eastern,non-breeding
36.9512,-2.96048,Eastern,non-breeding
21.1621,-33.6637,Eastern,non-breeding
34.3439,-18.8982,Eastern,non-breeding
29.5969,-2.49727,Eastern,non-breeding
34.7576,-2.48091,Eastern,non-breeding
30.0428,-27.2936,Eastern,non-breeding
28.66,-25.182,Eastern,non-breeding
36.3364,-0.826705,Eastern,non-breeding
35.2489,-2.46611,Eastern,non-breeding
31.8293,2.15304,Eastern,non-breeding
34.9839,-1.27105,Eastern,non-breeding
20.3969,-34.236,Eastern,non-breeding
18.1985,-32.8246,Eastern,non-breeding
24.493,-32.2652,Eastern,non-breeding
38.7218,-3.36624,Eastern,non-breeding
22.3311,-33.7426,Eastern,non-breeding
37.5463,0.612751,Eastern,non-breeding
35.641708,-3.156542,Eastern,non-breeding
34.889999,-2.63,Eastern,non-breeding
36.765747,-0.42709,Eastern,non-breeding
34.376221,-0.175781,Eastern,non-breeding
36.8333,-1.36666,Eastern,non-breeding
29.9096,-27.3486,Eastern,non-breeding
30.0953,0.8125,Eastern,non-breeding
37.1219,0.212246,Eastern,non-breeding
37.2431,-2.57548,Eastern,non-breeding
29.2075,-29.7471,Eastern,non-breeding
16.9457,-22.5379,Eastern,non-breeding
34.7114,-2.17624,Eastern,non-breeding
39.946,6.9329,Eastern,non-breeding
30.1644,0.827738,Eastern,non-breeding
33.7442,-13.9662,Eastern,non-breeding
35.102,-1.25234,Eastern,non-breeding
27.5908,-28.9216,Eastern,non-breeding
25.0783,-28.9919,Eastern,non-breeding
23.0454,-34.0379,Eastern,non-breeding
23.8728,-27.3069,Eastern,non-breeding
34.9255,-2.65774,Eastern,non-breeding
30.1066,-25.4188,Eastern,non-breeding
28.5032,-12.7672,Eastern,non-breeding
18.955,-33.4856,Eastern,non-breeding
22.0111,-28.2995,Eastern,non-breeding
27.427,-25.3604,Eastern,non-breeding
23.096,-31.4691,Eastern,non-breeding
24.663,-28.9405,Eastern,non-breeding
25.8867,-27.1608,Eastern,non-breeding
24.4019,-26.7653,Eastern,non-breeding
23.9653,-26.0821,Eastern,non-breeding
26.9722,-28.5344,Eastern,non-breeding
24.0575,-29.6675,Eastern,non-breeding
24.0566,-26.4072,Eastern,non-breeding
25.3939,-29.1186,Eastern,non-breeding
25.0972,-17.8391,Eastern,non-breeding
25.1457,-17.8082,Eastern,non-breeding
29.5889,-25.8221,Eastern,non-breeding
32.2583,-27.6242,Eastern,non-breeding
28.228,-25.5613,Eastern,non-breeding
31.6598,2.19044,Eastern,non-breeding
33.5462,-14.3194,Eastern,non-breeding
31.5354,-24.7073,Eastern,non-breeding
27.4919,-30.2161,Eastern,non-breeding
23.0797,-31.4873,Eastern,non-breeding
39.6785,6.74426,Eastern,non-breeding
30.8157,-24.606,Eastern,non-breeding
32.1167,-18.5333,Eastern,non-breeding
24.2797,-28.6375,Eastern,non-breeding
28.6712,-28.479,Eastern,non-breeding
31.3997,-23.874,Eastern,non-breeding
24.2496,-28.6596,Eastern,non-breeding
28.4802,-29.334,Eastern,non-breeding
34.6289,-2.37511,Eastern,non-breeding
16.42,4.61,Eastern,non-breeding
38.91,0.47,Eastern,non-breeding
6.31,14.57,Western,non-breeding
5.98,14.76,Western,non-breeding
6.07,13.02,Western,non-breeding
6.14,13.03,Western,non-breeding
16.9,12.36,Western,non-breeding
17.96,12.9,Western,non-breeding
7.88,15.15,Western,non-breeding
-0.37,15.17,Western,non-breeding
20.07,11.32,Western,non-breeding
4.66,9.13,Western,non-breeding
-12.32,13.92,Western,non-breeding
-13.58,14.5,Western,non-breeding
-7.58,16.18,Western,non-breeding
-13.05,17.45,Western,non-breeding
-7.45,14.53,Western,non-breeding
-5.87,17,Western,non-breeding
-4.95,15.23,Western,non-breeding
-5.83,15.25,Western,non-breeding
-11.89,16.19,Western,non-breeding
-0.38,14.25,Western,non-breeding
-6.45,16.52,Western,non-breeding
-13.99,14.91,Western,non-breeding
-13.63,14.13,Western,non-breeding
-13.66,14.77,Western,non-breeding
-16.01,14.93,Western,non-breeding
-13.35,16.39,Western,non-breeding
-9,15.08,Western,non-breeding
-11.82,15.71,Western,non-breeding
-13.98,14.73,Western,non-breeding
-15.41,14.48,Western,non-breeding
-6.18,15.51,Western,non-breeding
-12.79,15.43,Western,non-breeding
-15.24,16.87,Western,non-breeding
-9.09,16.27,Western,non-breeding
-4.36,15.15,Western,non-breeding
-7.5,16.3,Western,non-breeding
-15.83,13.83,Western,non-breeding
-5.35,14.97,Western,non-breeding
-8.49,15.66,Western,non-breeding
-8.15,15.29,Western,non-breeding
-5.24,14.91,Western,non-breeding
-5.21,15.63,Western,non-breeding
-5.81,15.52,Western,non-breeding
-15.48,14.32,Western,non-breeding
17.47,11.99,Western,non-breeding
4.4,16.21,Western,non-breeding
0.04,17.17,Western,non-breeding
5.16,16.26,Western,non-breeding
4.97,13.61,Western,non-breeding
-6.6,16.01,Western,non-breeding
6.1,16.08,Western,non-breeding
7.3,16.59,Western,non-breeding
1.01,13.23,Western,non-breeding
3.87,15.63,Western,non-breeding
4.49,16.8,Western,non-breeding
4.42,16.77,Western,non-breeding
-1.14,15.7,Western,non-breeding
-5.55,16.59,Western,non-breeding
-3.36,15.63,Western,non-breeding
-7.56,16.25,Western,non-breeding
2.65,17.23,Western,non-breeding
7.66,14.43,Western,non-breeding
4.37,13.44,Western,non-breeding
1.86,16.34,Western,non-breeding
3.05,13.06,Western,non-breeding
3.11,12.97,Western,non-breeding
4.95,12.31,Western,non-breeding
1.3,16.35,Western,non-breeding
-6.43,15.56,Western,non-breeding
4.43,12.82,Western,non-breeding
6.63,14.1,Western,non-breeding
-7.59148285,16.38359969,Western,non-breeding
-4.540365425,14.83081972,Western,non-breeding
-8.105579884,15.30811597,Western,non-breeding
1.625975582,15.91114591,Western,non-breeding
5.025337434,12.17197968,Western,non-breeding
-1.785643143,14.72314097,Western,non-breeding
6.754588248,14.10731362,Western,non-breeding
1.381909402,14.13168303,Western,non-breeding
16.76019431,12.83369452,Western,non-breeding
6.339766754,14.71798177,Western,non-breeding
4.342223118,11.95366081,Western,non-breeding
2.476628748,13.73833778,Western,non-breeding
16.98714533,12.50459675,Western,non-breeding
4.458736735,13.09462512,Western,non-breeding
16.36856729,12.36326472,Western,non-breeding
26.26651694,11.60630563,Western,non-breeding
26.42508345,11.71925971,Western,non-breeding
18.01561116,12.76024402,Western,non-breeding
18.14884889,12.85343376,Western,non-breeding
20.87339242,15.03896926,Western,non-breeding
4.387800395,13.53575014,Western,non-breeding
16.85961239,12.65404304,Western,non-breeding
-16.167322,14.122117,Western,non-breeding
-16.112835,14.08605,Western,non-breeding
-16.166355,14.121033,Western,non-breeding
-16.082897,14.130937,Western,non-breeding
-15.876907,16.259163,Western,non-breeding
-16.180262,14.066858,Western,non-breeding
-16.3874,16.0316,Western,non-breeding
-17.137,14.6215,Western,non-breeding
-16.48,13.7514,Western,non-breeding
-16.7571,14.1113,Western,non-breeding
-17.0579,14.52,Western,non-breeding
-16.4636,13.7337,Western,non-breeding
-15.703,14.543,Western,non-breeding
-16.1005,14.1347,Western,non-breeding
-16.6227,14.2783,Western,non-breeding
-16.7648,13.9887,Western,non-breeding
8.97694,9.85647,Western,non-breeding
-16.6743,13.9247,Western,non-breeding
-16.6543,14.167,Western,non-breeding
-16.6276,14.1484,Western,non-breeding
-17.0548,14.887,Western,non-breeding
-16.7011,14.128,Western,non-breeding
-16.5124,14.3674,Western,non-breeding
-16.7417,14.0323,Western,non-breeding
-16.2283,14.0151,Western,non-breeding
-16.5627,13.6506,Western,non-breeding
-17.1,14.5423,Western,non-breeding
-16.9654,14.4226,Western,non-breeding
-16.4678,14.1274,Western,non-breeding
-17.443411,14.732935,Western,non-breeding
-16.600714,13.918725,Western,non-breeding
-16.6063,14.4248,Western,non-breeding
-16.1448,14.129,Western,non-breeding
-16.7697,14.0139,Western,non-breeding
-15.7912,13.4644,Western,non-breeding
16.09,12.1,Western,non-breeding
-7.98,16.1,Western,non-breeding
-4.89,14.99,Western,non-breeding
-9.07,15.64,Western,non-breeding
-15.2,16.7,Western,non-breeding
-15.87,14.24,Western,non-breeding
-16,14.06,Western,non-breeding
-4.73,14.52,Western,non-breeding
-10.27,15.35,Western,non-breeding
-5.43,15.33,Western,non-breeding
-0.8,12.7,Western,non-breeding
5.97,15.99,Western,non-breeding
7.06,14.59,Western,non-breeding
4.46,13.71,Western,non-breeding
-6.87,14.8,Western,non-breeding
4.633235878,12.07165616,Western,non-breeding
4.757520707,12.22991525,Western,non-breeding
17.29981539,12.35927781,Western,non-breeding
-14.851241,13.498267,Western,non-breeding
-16.277008,16.421579,Western,non-breeding
-16.7049,13.4629,Western,non-breeding
-16.253,16.3787,Western,non-breeding
-16.2396,16.3862,Western,non-breeding
-16.2221,14.4535,Western,non-breeding
-16.0655,14.4929,Western,non-breeding
-16.6678,13.3535,Western,non-breeding
-15.343781,13.726045,Western,non-breeding
7.47698,9.0934,Western,non-breeding
3.396689,11.873038,Western,non-breeding
7.49516,9.07447,Western,non-breeding
-16.052,14.4121,Western,non-breeding
