"","X","Y","bio1","bio12","bio15","bio7"
"85",122.854166666666,-20.0625,276.221656799316,413,113.87077331543,280.359992980957
"86",37.7708333333332,-10.0208333333333,228.848342895508,981,105.975646972656,136.319999694824
"87",-35.3958333333333,71.6041666666667,-250.33332824707,1070,28.0923595428467,307.320003509521
"88",18.0624999999999,69.0208333333334,-0.308333057910204,961,24.7580738067627,256.800003051758
"89",-9.81250000000006,25.6458333333334,241.749992370605,24,71.0669021606445,327.800025939941
"90",149.520833333333,-32.7291666666666,144.624996185303,790,17.3888645172119,262.840003967285
"91",162.5625,62.8125,-80.3450012207031,351,44.8224601745605,450.960006713867
"92",-10.6041666666667,24.6875,251.911659240723,25,85.7617034912109,328.120002746582
"93",-24.6875,78.1875,-193.941669464111,380,23.6521873474121,333.400001525879
"94",92.4374999999998,80.1458333333334,-167.234382629395,149,38.7236518859863,349.500007629395
"95",13.4791666666666,-5.72916666666663,251.223335266113,1032,84.4751205444336,145.359992980957
"96",119.395833333333,27.6458333333334,152.796669006348,1775,55.3957328796387,281.919994354248
"97",96.4374999999998,19.4791666666667,246.668338775635,1332,85.4059677124023,223.400001525879
"98",159.229166666666,67.0625,-125.821666717529,230,54.845157623291,602.440032958984
"99",25.7291666666666,65.8958333333334,7.35166728496552,631,24.1953887939453,354.000015258789
"100",73.9791666666665,66.1458333333334,-70.0633335113525,440,39.5458297729492,480.359992980957
"101",143.9375,-37.7708333333333,125.488338470459,702,19.0213871002197,220.879993438721
"102",124.770833333333,-28.3125,203.864994049072,212,36.7858734130859,311.679992675781
"103",0.229166666666593,18.6875,287.391662597656,95,136.892471313477,294.360008239746
"104",36.4374999999999,45.1041666666667,116.011114120483,379,13.0509986877441,292.333335876465
"105",137.270833333333,-1.93749999999996,268.623332977295,3027,10.4242706298828,84.5600128173828
"106",40.1041666666665,10.0625,234.143333435059,669,77.4970779418945,206.640014648438
"107",54.4791666666665,21.2708333333334,293.621673583984,88,94.1179122924805,319.040012359619
"108",23.4374999999999,28.5625,218.959999084473,12,56.4076080322266,305.000019073486
"109",59.3958333333332,40.8125,144.23999786377,100,62.5301399230957,444.000015258789
"110",48.1458333333332,-20.3125,207.716674804688,2324,61.0063285827637,154.720001220703
"111",103.104166666666,54.1458333333334,-15.5266666412354,386,79.8835525512695,517.040023803711
"112",37.3541666666665,2.18750000000004,258.626670837402,299,99.7866439819336,149.640007019043
"113",25.8541666666666,9.89583333333337,272.473335266113,737,116.076667785645,233.840026855469
